ProviderId,DataYear,MSPB_1_Score,MeasureStartDate,MeasureEndDate
180066,2012,0.97,NULL,NULL
180066,2013,1.03,NULL,NULL
180066,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180066,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180066,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180067,2012,1.02,NULL,NULL
180067,2013,1.00,NULL,NULL
180067,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180067,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180067,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180069,2012,0.86,NULL,NULL
180069,2013,0.92,NULL,NULL
180069,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180069,2015,0.84,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180069,2016,0.84,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180070,2012,1.02,NULL,NULL
180070,2013,0.95,NULL,NULL
180070,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180070,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180070,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180078,2012,0.94,NULL,NULL
180078,2013,0.84,NULL,NULL
180078,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180078,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180078,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180079,2012,0.96,NULL,NULL
180079,2013,0.94,NULL,NULL
180079,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180079,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180079,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180080,2012,1,NULL,NULL
180080,2013,0.98,NULL,NULL
180080,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180080,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180080,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180087,2012,1.04,NULL,NULL
180087,2013,1.02,NULL,NULL
180087,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180087,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180087,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180088,2012,1.01,NULL,NULL
180088,2013,1.01,NULL,NULL
180088,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180088,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180088,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180092,2012,0.97,NULL,NULL
180092,2013,0.88,NULL,NULL
180092,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180092,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180092,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180093,2012,0.97,NULL,NULL
180093,2013,0.95,NULL,NULL
180093,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180093,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180093,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180095,2012,0.93,NULL,NULL
180095,2013,0.98,NULL,NULL
180095,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180095,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180095,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180101,2012,0.98,NULL,NULL
180101,2013,0.96,NULL,NULL
180101,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180101,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180101,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180102,2012,0.97,NULL,NULL
180102,2013,0.94,NULL,NULL
180102,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180102,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180102,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180103,2012,1.02,NULL,NULL
180103,2013,1.03,NULL,NULL
180103,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180103,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180103,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180104,2012,0.96,NULL,NULL
180104,2013,0.93,NULL,NULL
180104,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180104,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180104,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180105,2012,0.98,NULL,NULL
180105,2013,0.94,NULL,NULL
180105,2014,0.86,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180105,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180105,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180106,2012,0.95,NULL,NULL
180106,2013,1.04,NULL,NULL
180106,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180106,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180106,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180115,2012,1.15,NULL,NULL
180115,2013,0.95,NULL,NULL
180115,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180115,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180115,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180116,2012,1.01,NULL,NULL
180116,2013,0.98,NULL,NULL
180116,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180116,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180116,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180117,2012,0.89,NULL,NULL
180117,2013,1.02,NULL,NULL
180117,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180117,2015,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180124,2012,1.02,NULL,NULL
180124,2013,1.03,NULL,NULL
180124,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180124,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180124,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180127,2012,0.99,NULL,NULL
180127,2013,1.02,NULL,NULL
180127,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180127,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180127,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180128,2012,0.89,NULL,NULL
180128,2013,0.89,NULL,NULL
180128,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180128,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180128,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180130,2012,1.01,NULL,NULL
180130,2013,0.98,NULL,NULL
180130,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180130,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180130,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180132,2012,1,NULL,NULL
180132,2013,0.98,NULL,NULL
180132,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180132,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180132,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180138,2012,0.93,NULL,NULL
180138,2013,0.95,NULL,NULL
180138,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180138,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180138,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180139,2012,0.96,NULL,NULL
180139,2013,0.95,NULL,NULL
180139,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180139,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180139,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180141,2012,1.01,NULL,NULL
180141,2013,1.02,NULL,NULL
180141,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180141,2015,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180141,2016,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180143,2012,0.95,NULL,NULL
180143,2013,0.97,NULL,NULL
180143,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180143,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180143,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180149,2012,0.97,NULL,NULL
180149,2013,0.98,NULL,NULL
180149,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
180149,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
180149,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190001,2012,1.24,NULL,NULL
190001,2013,1.30,NULL,NULL
190002,2012,1.03,NULL,NULL
190002,2013,1.02,NULL,NULL
190002,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190002,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190002,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190003,2012,1.05,NULL,NULL
190003,2013,1.00,NULL,NULL
190003,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190003,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190003,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190004,2012,1.03,NULL,NULL
190004,2013,1.01,NULL,NULL
190004,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190004,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190004,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190005,2012,0.97,NULL,NULL
190005,2013,0.94,NULL,NULL
190005,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190005,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190005,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190006,2012,0.86,NULL,NULL
190006,2013,0.97,NULL,NULL
190006,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190006,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190006,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190007,2012,1.14,NULL,NULL
190007,2013,1.24,NULL,NULL
190007,2014,1.18,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190007,2015,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190007,2016,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190008,2012,1.01,NULL,NULL
190008,2013,1.00,NULL,NULL
190008,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190008,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190008,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190009,2012,0.9,NULL,NULL
190009,2013,0.90,NULL,NULL
190009,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190011,2012,0.85,NULL,NULL
190011,2013,0.91,NULL,NULL
190011,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190011,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190011,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190013,2012,1.06,NULL,NULL
190013,2013,1.03,NULL,NULL
190013,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190013,2015,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190013,2016,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190014,2012,1.02,NULL,NULL
190014,2013,1.10,NULL,NULL
190014,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190014,2015,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190014,2016,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190015,2012,1.11,NULL,NULL
190015,2013,1.14,NULL,NULL
190015,2014,1.13,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190015,2015,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190015,2016,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190017,2012,1.05,NULL,NULL
190017,2013,1.06,NULL,NULL
190017,2014,1.10,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190017,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190017,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190019,2012,1.04,NULL,NULL
190019,2013,1.02,NULL,NULL
190019,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190019,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190019,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190020,2012,1.15,NULL,NULL
190020,2013,1.10,NULL,NULL
190020,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190020,2015,1.15,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190020,2016,1.15,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190025,2012,1.17,NULL,NULL
190025,2013,1.24,NULL,NULL
190025,2014,1.29,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190025,2015,1.19,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190025,2016,1.19,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190026,2012,1.06,NULL,NULL
190026,2013,1.03,NULL,NULL
190026,2014,1.06,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190026,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190026,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190027,2012,1.04,NULL,NULL
190027,2013,1.02,NULL,NULL
190027,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190027,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190027,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190034,2012,1.08,NULL,NULL
190034,2013,1.00,NULL,NULL
190034,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190034,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190034,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190036,2012,0.94,NULL,NULL
190036,2013,0.95,NULL,NULL
190036,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190036,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190036,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190039,2012,1.08,NULL,NULL
190039,2013,1.08,NULL,NULL
190039,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190039,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190039,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190040,2012,1.03,NULL,NULL
190040,2013,1.03,NULL,NULL
190040,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190040,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190040,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190041,2012,1.06,NULL,NULL
190041,2013,1.05,NULL,NULL
190041,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190041,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190041,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190044,2012,1.07,NULL,NULL
190044,2013,1.02,NULL,NULL
190044,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190044,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190044,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190045,2012,1.04,NULL,NULL
190045,2013,1.06,NULL,NULL
190045,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190045,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190045,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190046,2012,1.04,NULL,NULL
190046,2013,1.03,NULL,NULL
190046,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190046,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190046,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190050,2012,1.04,NULL,NULL
190050,2013,0.94,NULL,NULL
190050,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190050,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190050,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190053,2012,1.01,NULL,NULL
190053,2013,1.04,NULL,NULL
190053,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190053,2015,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190053,2016,1.06,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190054,2012,1.14,NULL,NULL
190054,2013,1.10,NULL,NULL
190054,2014,1.14,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190054,2015,1.16,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190054,2016,1.16,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190060,2012,1.01,NULL,NULL
190060,2013,1.00,NULL,NULL
190060,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190060,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190060,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190064,2012,1.04,NULL,NULL
190064,2013,1.02,NULL,NULL
190064,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190064,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190064,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190065,2012,1.03,NULL,NULL
190065,2013,0.98,NULL,NULL
190065,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190065,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190065,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190079,2012,1.15,NULL,NULL
190079,2013,1.06,NULL,NULL
190079,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190079,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190079,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190081,2012,0.98,NULL,NULL
190081,2013,0.98,NULL,NULL
190081,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190081,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190081,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190086,2012,1.11,NULL,NULL
190086,2013,1.13,NULL,NULL
190086,2014,1.13,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190086,2015,1.17,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190086,2016,1.17,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190088,2012,1.1,NULL,NULL
190088,2013,1.07,NULL,NULL
190088,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190088,2015,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190088,2016,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190090,2012,1.28,NULL,NULL
190090,2013,1.23,NULL,NULL
190090,2014,1.23,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190090,2015,1.21,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190090,2016,1.21,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190098,2012,1.01,NULL,NULL
190098,2013,0.96,NULL,NULL
190098,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190098,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190098,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190099,2012,1.02,NULL,NULL
190099,2013,1.07,NULL,NULL
190099,2014,1.12,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190099,2015,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190099,2016,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190102,2012,1.08,NULL,NULL
190102,2013,1.07,NULL,NULL
190102,2014,1.08,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190102,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190102,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190106,2012,0.92,NULL,NULL
190106,2013,0.98,NULL,NULL
190106,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190106,2015,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190106,2016,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190111,2012,1.08,NULL,NULL
190111,2013,1.09,NULL,NULL
190111,2014,1.09,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190111,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190111,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190114,2012,1.24,NULL,NULL
190114,2013,1.17,NULL,NULL
190114,2014,1.28,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190114,2015,1.17,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190114,2016,1.17,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190116,2012,1.15,NULL,NULL
190116,2013,1.22,NULL,NULL
190116,2014,1.18,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190116,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190116,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190118,2012,1.02,NULL,NULL
190118,2013,1.07,NULL,NULL
190118,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190118,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190118,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190122,2012,0.83,NULL,NULL
190122,2013,0.97,NULL,NULL
190125,2012,1.04,NULL,NULL
190125,2013,1.04,NULL,NULL
190125,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190125,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190125,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190128,2012,0.93,NULL,NULL
190128,2013,0.96,NULL,NULL
190128,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190128,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190128,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190133,2012,0.78,NULL,NULL
190133,2013,1.01,NULL,NULL
190133,2014,0.84,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190133,2015,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190133,2016,1.10,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190135,2012,0.88,NULL,NULL
190135,2013,0.94,NULL,NULL
190140,2012,1.07,NULL,NULL
190140,2013,1.06,NULL,NULL
190140,2014,1.15,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190140,2015,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190140,2016,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190144,2012,1.1,NULL,NULL
190144,2013,1.03,NULL,NULL
190144,2014,1.11,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190144,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190144,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190145,2012,0.97,NULL,NULL
190145,2013,0.88,NULL,NULL
190145,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190145,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190145,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190146,2012,1,NULL,NULL
190146,2013,1.00,NULL,NULL
190146,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190146,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190146,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190151,2012,1.01,NULL,NULL
190151,2013,1.04,NULL,NULL
190151,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190151,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190151,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190160,2012,1.1,NULL,NULL
190160,2013,1.07,NULL,NULL
190160,2014,1.08,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190160,2015,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190160,2016,1.07,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190161,2012,0.82,NULL,NULL
190161,2013,0.78,NULL,NULL
190164,2012,1.1,NULL,NULL
190164,2013,1.08,NULL,NULL
190164,2014,1.07,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190164,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190164,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190167,2012,1.06,NULL,NULL
190167,2013,1.13,NULL,NULL
190167,2014,1.11,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190167,2015,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190167,2016,1.13,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190175,2012,1.06,NULL,NULL
190175,2013,1.12,NULL,NULL
190175,2014,1.15,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190176,2012,0.94,NULL,NULL
190176,2013,0.91,NULL,NULL
190176,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190176,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190176,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
190177,2012,1.09,NULL,NULL
190177,2013,1.07,NULL,NULL
190177,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
190177,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
