ProviderId,DataYear,BaseScore,ConsistencyScore
050396,2013,28,14
050396,2014,34,20
050396,2015,29,20
050396,2016,29,20
050407,2013,17,6
050407,2014,18,7
050407,2015,24,8
050407,2016,24,8
050411,2013,19,19
050411,2014,22,18
050411,2015,12,17
050411,2016,12,17
050414,2013,27,17
050414,2014,7,16
050414,2015,4,12
050414,2016,4,12
050417,2013,36,20
050417,2014,12,15
050417,2015,17,15
050417,2016,17,15
050423,2013,8,16
050423,2014,31,8
050423,2015,22,12
050423,2016,22,12
050424,2013,43,20
050424,2014,39,20
050424,2015,36,19
050424,2016,36,19
050425,2013,22,14
050425,2014,28,13
050425,2015,16,10
050425,2016,16,10
050426,2013,22,13
050426,2014,3,10
050426,2015,3,10
050426,2016,3,10
050434,2014,38,17
050434,2015,21,16
050434,2016,21,16
050435,2013,29,16
050435,2014,3,12
050438,2013,36,18
050438,2014,38,20
050438,2015,17,17
050438,2016,17,17
050441,2013,29,15
050441,2014,36,13
050441,2015,27,10
050441,2016,27,10
050444,2013,35,18
050444,2014,6,14
050454,2013,22,16
050454,2014,30,16
050454,2015,22,17
050454,2016,22,17
050455,2013,27,17
050455,2014,7,14
050455,2015,3,13
050455,2016,3,13
050457,2013,16,14
050457,2014,20,11
050457,2015,23,9
050457,2016,23,9
050464,2013,12,14
050464,2014,15,10
050464,2015,3,11
050464,2016,3,11
050468,2013,7,13
050468,2014,2,5
050468,2015,0,8
050468,2016,0,8
050471,2013,18,15
050471,2014,10,14
050471,2015,17,14
050471,2016,17,14
050481,2013,9,13
050481,2014,1,7
050481,2015,7,10
050481,2016,7,10
050485,2013,17,16
050485,2014,8,15
050485,2015,11,13
050485,2016,11,13
050488,2013,4,14
050488,2014,13,13
050488,2015,21,15
050488,2016,21,15
050492,2013,17,15
050492,2014,29,20
050492,2015,27,19
050492,2016,27,19
050496,2013,12,18
050496,2014,27,19
050496,2015,22,18
050496,2016,22,18
050498,2013,29,19
050498,2014,29,20
050502,2013,21,15
050502,2014,9,16
050502,2015,11,17
050502,2016,11,17
050503,2013,23,19
050503,2014,12,16
050503,2015,7,17
050503,2016,7,17
050506,2013,27,16
050506,2014,38,12
050506,2015,18,12
050506,2016,18,12
050510,2013,37,14
050510,2014,28,11
050510,2015,28,9
050510,2016,28,9
050512,2013,28,17
050512,2014,9,16
050512,2015,6,16
050512,2016,6,16
050515,2013,33,16
050515,2014,18,15
050515,2015,11,13
050515,2016,11,13
050516,2013,16,14
050516,2014,11,14
050516,2015,7,11
050516,2016,7,11
050517,2013,5,10
050517,2014,14,12
050517,2015,0,0
050517,2016,0,0
050523,2013,29,17
050523,2014,8,14
050523,2015,9,15
050523,2016,9,15
050526,2013,29,13
050526,2014,0,8
050526,2015,6,9
050526,2016,6,9
050528,2013,23,19
050528,2014,22,18
050528,2015,11,15
050528,2016,11,15
050534,2013,0,8
050534,2014,12,13
050534,2015,17,14
050534,2016,17,14
050537,2013,49,20
050537,2014,64,20
050537,2015,44,20
050537,2016,44,20
050541,2013,24,14
050541,2014,24,17
050541,2015,22,15
050541,2016,22,15
050549,2013,2,12
050549,2014,7,13
050549,2015,6,13
050549,2016,6,13
050551,2013,6,12
050551,2014,8,4
050551,2015,5,5
050551,2016,5,5
050557,2013,17,18
050557,2014,13,18
050557,2015,23,18
050557,2016,23,18
050561,2013,21,20
050561,2014,17,19
050561,2015,8,15
050561,2016,8,15
050567,2013,22,17
050567,2014,18,17
050567,2015,9,15
050567,2016,9,15
050568,2013,24,17
050568,2014,6,11
050568,2015,5,11
050568,2016,5,11
050570,2013,14,15
050570,2014,0,11
050570,2015,8,12
050570,2016,8,12
050573,2013,9,18
050573,2014,9,18
050573,2015,5,16
050573,2016,5,16
050575,2014,10,14
050575,2015,0,8
050575,2016,0,8
050580,2013,39,17
050580,2014,0,10
050580,2015,3,12
050580,2016,3,12
050581,2013,2,17
050581,2014,5,15
050581,2015,0,10
050581,2016,0,10
050586,2013,17,15
050586,2014,13,13
050586,2015,5,15
050586,2016,5,15
050588,2013,24,14
050588,2014,12,14
050588,2015,2,12
050588,2016,2,12
050589,2013,27,20
050589,2014,41,20
050589,2015,37,19
050589,2016,37,19
050590,2013,17,17
050590,2014,15,13
050590,2015,18,16
050590,2016,18,16
050597,2013,33,18
050597,2014,6,15
050597,2015,4,14
050597,2016,4,14
050599,2013,5,13
050599,2014,13,10
050599,2015,15,10
050599,2016,15,10
050603,2013,15,15
050603,2014,15,14
050603,2015,8,13
050603,2016,8,13
050604,2013,20,16
050604,2014,12,14
050604,2015,9,12
050604,2016,9,12
050608,2013,5,14
050608,2015,3,13
050608,2016,3,13
050609,2013,28,20
050609,2014,44,20
050609,2015,35,20
050609,2016,35,20
050616,2013,21,16
050616,2014,13,12
050616,2015,11,8
050616,2016,11,8
050624,2013,5,12
050624,2014,20,13
050624,2015,17,12
050624,2016,17,12
050625,2013,19,15
050625,2014,22,18
050625,2015,12,16
050625,2016,12,16
050633,2013,23,15
050633,2014,30,14
050633,2015,10,14
050633,2016,10,14
050636,2013,20,11
050636,2014,24,11
050636,2015,7,10
050636,2016,7,10
050641,2013,0,15
050641,2014,0,13
050641,2015,16,16
050641,2016,16,16
050663,2014,12,4
050663,2015,1,0
050663,2016,1,0
050674,2013,18,15
050674,2014,24,16
050674,2015,18,15
050674,2016,18,15
050677,2013,35,19
050677,2014,31,19
050677,2015,24,17
050677,2016,24,17
050678,2013,21,18
050678,2014,11,17
050678,2015,20,18
050678,2016,20,18
050684,2013,23,14
050684,2014,12,13
050684,2015,3,10
050684,2016,3,10
050686,2013,21,17
050686,2014,14,16
050686,2015,9,15
050686,2016,9,15
050688,2013,11,13
050688,2014,18,16
050688,2015,13,15
050688,2016,13,15
050689,2013,6,15
050689,2014,37,17
050689,2015,18,16
050689,2016,18,16
050690,2013,38,20
050690,2014,29,20
050690,2015,24,20
050690,2016,24,20
050696,2013,13,18
050696,2014,18,16
050696,2015,15,17
050696,2016,15,17
050697,2013,79,20
050697,2014,79,20
050697,2015,80,20
050697,2016,80,20
050701,2013,14,12
050701,2014,8,14
050701,2015,2,11
050701,2016,2,11
050704,2013,30,15
050704,2014,0,10
050704,2015,2,11
050704,2016,2,11
050708,2013,76,20
050708,2014,77,20
050708,2015,75,20
050708,2016,75,20
050709,2013,17,14
050709,2014,3,13
050709,2015,3,11
050709,2016,3,11
050710,2013,26,17
050710,2014,27,17
050710,2015,28,18
050710,2016,28,18
050714,2013,50,20
050714,2014,56,20
050714,2015,62,20
050714,2016,62,20
050717,2013,18,17
050717,2014,30,19
050717,2015,19,17
050717,2016,19,17
050723,2013,27,20
050723,2014,27,20
050723,2015,24,20
050723,2016,24,20
050724,2013,11,13
050724,2014,5,12
050724,2015,20,15
050724,2016,20,15
050726,2013,74,20
050726,2014,74,20
050726,2015,76,20
050726,2016,76,20
050727,2013,22,15
050727,2014,0,5
050727,2015,0,6
050727,2016,0,6
050732,2013,66,20
050732,2014,57,20
050732,2015,50,20
050732,2016,50,20
050735,2013,6,11
050735,2014,20,14
050735,2015,13,11
050735,2016,13,11
050736,2013,5,8
050736,2014,19,13
050736,2015,26,15
050736,2016,26,15
050737,2013,13,13
050737,2014,14,10
050737,2015,5,3
050737,2016,5,3
050738,2013,3,9
050738,2014,7,9
050738,2015,16,11
050738,2016,16,11
050739,2013,15,12
050739,2014,9,14
050739,2015,4,13
050739,2016,4,13
050740,2013,5,12
050740,2014,8,11
050740,2015,16,16
050740,2016,16,16
050742,2013,21,16
050742,2014,14,14
050742,2015,0,12
050742,2016,0,12
050744,2013,27,11
050744,2014,20,16
050744,2015,1,9
050744,2016,1,9
050745,2013,8,16
050745,2014,15,14
050745,2015,15,15
050745,2016,15,15
050746,2013,17,13
050746,2014,13,13
050746,2015,2,11
050746,2016,2,11
050747,2013,20,16
050747,2014,16,14
050747,2015,1,14
050747,2016,1,14
050748,2013,28,18
050748,2014,24,19
050748,2015,10,18
050748,2016,10,18
050752,2013,6,6
050755,2013,6,5
050755,2014,13,8
050755,2015,5,4
050755,2016,5,4
050757,2013,2,13
050757,2014,7,14
050757,2015,1,11
050757,2016,1,11
050758,2013,29,15
050758,2014,Not Available,Not Available
050758,2015,12,12
050758,2016,12,12
050760,2013,30,19
050760,2014,21,18
050760,2015,11,16
050760,2016,11,16
050761,2013,19,14
050761,2014,4,8
050761,2015,1,6
050761,2016,1,6
050763,2014,1,4
050763,2015,0,4
050763,2016,0,4
050764,2013,26,15
050764,2014,9,13
050764,2015,0,11
050764,2016,0,11
050765,2013,25,19
050765,2014,12,17
050765,2015,15,14
050765,2016,15,14
050766,2013,68,20
050766,2014,75,20
050766,2015,78,20
050766,2016,78,20
050767,2013,27,20
050767,2014,21,20
050767,2015,14,19
050767,2016,14,19
050769,2013,64,20
050769,2014,77,20
050769,2015,72,20
050769,2016,72,20
050770,2014,24,19
050770,2015,14,14
050770,2016,14,14
050771,2014,3,9
050772,2013,19,17
050772,2014,21,18
050772,2015,15,17
050772,2016,15,17
050773,2014,4,12
050773,2015,0,9
050773,2016,0,9
050775,2015,8,14
050775,2016,8,14
050776,2015,0,6
050776,2016,0,6
060001,2013,41,18
060001,2014,32,20
060001,2015,29,19
060001,2016,29,19
060003,2013,35,17
060003,2014,32,19
060003,2015,23,16
060003,2016,23,16
060004,2013,29,20
060004,2014,36,19
060004,2015,29,18
060004,2016,29,18
060006,2013,41,20
060006,2014,36,20
060006,2015,36,19
060006,2016,36,19
060008,2013,2,10
060008,2014,1,10
060008,2015,10,8
060008,2016,10,8
060009,2013,38,19
060009,2014,26,18
060009,2015,18,17
060009,2016,18,17
060010,2013,47,19
060010,2014,27,18
060010,2015,25,18
060010,2016,25,18
060011,2013,17,18
060011,2014,8,16
060011,2015,1,14
060011,2016,1,14
060012,2013,30,20
060012,2014,24,20
060012,2015,12,17
060012,2016,12,17
060013,2013,39,19
060013,2014,34,20
060013,2015,36,18
060013,2016,36,18
060014,2013,22,18
060014,2014,19,18
060014,2015,22,19
060014,2016,22,19
060015,2013,28,17
060015,2014,32,19
060015,2015,16,16
060015,2016,16,16
060016,2013,40,19
060016,2014,17,18
060016,2015,15,16
060016,2016,15,16
060020,2013,33,18
060020,2014,17,16
060020,2015,16,16
060020,2016,16,16
060022,2013,13,17
060022,2014,1,16
060022,2015,2,14
060022,2016,2,14
060023,2013,19,16
060023,2014,28,19
060023,2015,24,19
060023,2016,24,19
060024,2013,27,19
060024,2014,18,18
060024,2015,21,18
060024,2016,21,18
060027,2013,27,20
060027,2014,22,19
060027,2015,15,18
060027,2016,15,18
060028,2013,35,19
060028,2014,30,18
060028,2015,28,20
060028,2016,28,20
060030,2013,53,20
060030,2014,47,20
060030,2015,27,20
060030,2016,27,20
060031,2013,21,19
060031,2014,16,18
060031,2015,16,19
060031,2016,16,19
060032,2013,24,19
060032,2014,32,20
060032,2015,28,20
060032,2016,28,20
060034,2013,16,18
060034,2014,5,15
060034,2015,8,15
060034,2016,8,15
060036,2013,25,14
060036,2014,10,12
060036,2015,35,15
060036,2016,35,15
060044,2013,44,20
060044,2014,43,20
060044,2015,31,20
060044,2016,31,20
060049,2013,50,20
060049,2014,63,20
060049,2015,67,20
060049,2016,67,20
060054,2013,19,18
060054,2014,31,18
060054,2015,12,13
060054,2016,12,13
060064,2013,24,19
060064,2014,22,19
060064,2015,20,19
060064,2016,20,19
060065,2013,4,16
060065,2014,22,15
060065,2015,18,14
060065,2016,18,14
060071,2013,24,20
060071,2014,21,20
060071,2015,37,20
060071,2016,37,20
060075,2013,43,20
060075,2014,31,19
060075,2015,38,20
060075,2016,38,20
060076,2013,51,20
060076,2014,49,20
060076,2015,43,20
060076,2016,43,20
060096,2013,31,20
060096,2014,52,20
060096,2015,34,20
060096,2016,34,20
060100,2013,15,16
060100,2014,15,15
060100,2015,11,15
060100,2016,11,15
060103,2013,50,20
060103,2014,38,20
060103,2015,42,20
060103,2016,42,20
060104,2013,9,16
060104,2014,14,16
060104,2015,9,16
060104,2016,9,16
060112,2013,28,18
060112,2014,15,17
060112,2015,15,17
060112,2016,15,17
060113,2013,17,17
060113,2014,14,18
060113,2015,14,17
060113,2016,14,17
060114,2013,30,20
060114,2014,22,19
060114,2015,17,17
060114,2016,17,17
060116,2013,28,20
060116,2014,21,18
060116,2015,13,16
060116,2016,13,16
060117,2013,77,20
060117,2014,78,20
060118,2013,54,20
060118,2014,52,17
060118,2015,46,20
060118,2016,46,20
060119,2013,47,19
060119,2014,36,19
060119,2015,36,19
060119,2016,36,19
060124,2013,57,20
060124,2014,57,20
060124,2015,62,20
060124,2016,62,20
060125,2015,32,20
060125,2016,32,20
070002,2013,21,17
070002,2014,10,17
070002,2015,9,16
070002,2016,9,16
070003,2013,10,18
070003,2014,36,18
070003,2015,29,19
070003,2016,29,19
070004,2013,7,16
070004,2014,23,18
070004,2015,25,16
070004,2016,25,16
070005,2013,1,14
070005,2014,24,15
070005,2015,12,13
070005,2016,12,13
070006,2013,23,18
070006,2014,27,19
070006,2015,16,18
070006,2016,16,18
070007,2013,11,14
070007,2014,11,15
070007,2015,5,14
070007,2016,5,14
070008,2013,15,17
070008,2014,20,16
070008,2015,12,15
070008,2016,12,15
070010,2013,27,15
070010,2014,16,14
070010,2015,13,15
070010,2016,13,15
070011,2013,16,17
070011,2014,22,16
070011,2015,12,13
070011,2016,12,13
070012,2013,8,15
070012,2014,3,12
070012,2015,9,12
070012,2016,9,12
070015,2013,38,20
070015,2014,9,18
070016,2013,24,19
070016,2014,6,18
070016,2015,12,16
070016,2016,12,16
070017,2013,38,19
070017,2014,23,20
070017,2015,18,19
070017,2016,18,19
070018,2013,28,18
070018,2014,43,20
070018,2015,35,17
070018,2016,35,17
070019,2013,46,20
070019,2014,36,20
070019,2015,48,20
070019,2016,48,20
070020,2013,39,20
070020,2014,26,20
070020,2015,25,20
070020,2016,25,20
070021,2013,19,15
070021,2014,19,15
070021,2015,7,13
070021,2016,7,13
070022,2013,21,16
070022,2014,10,15
070022,2015,23,14
070022,2016,23,14
070024,2013,13,17
070024,2014,18,14
070024,2015,28,14
070024,2016,28,14
070025,2013,29,14
070025,2014,13,11
070025,2015,5,11
070025,2016,5,11
070027,2013,3,14
070027,2014,2,12
070027,2015,0,11
070027,2016,0,11
070028,2013,12,13
070028,2014,8,15
070028,2015,3,13
070028,2016,3,13
070029,2013,18,18
070029,2014,33,19
070029,2015,10,16
070029,2016,10,16
070031,2013,30,19
070031,2014,25,17
070031,2015,20,19
070031,2016,20,19
070033,2013,19,16
070033,2014,2,16
070033,2015,2,15
070033,2016,2,15
070034,2013,18,16
070034,2014,21,18
070034,2015,16,15
070034,2016,16,15
070035,2013,11,19
070035,2014,12,18
070035,2015,9,17
070035,2016,9,17
070036,2013,10,14
070036,2014,24,10
070036,2015,8,6
070036,2016,8,6
070039,2014,Not Available,Not Available
070039,2015,Not Available,Not Available
070039,2016,Not Available,Not Available
070040,2015,Not Available,Not Available
070040,2016,Not Available,Not Available
080001,2013,20,16
080001,2014,20,16
080001,2015,16,16
080001,2016,16,16
080003,2013,15,18
080003,2014,6,15
080003,2015,1,14
080003,2016,1,14
080004,2013,9,19
080004,2014,9,17
080004,2015,6,17
080004,2016,6,17
080006,2013,34,19
080006,2014,40,19
080006,2015,27,19
080006,2016,27,19
080007,2013,27,18
080007,2014,19,15
080007,2015,19,16
080007,2016,19,16
080009,2013,3,16
080009,2014,12,16
080009,2015,14,13
080009,2016,14,13
090001,2013,9,13
090001,2014,1,12
090001,2015,3,13
090001,2016,3,13
090003,2013,1,11
090003,2014,16,11
090003,2015,14,9
090003,2016,14,9
090004,2013,13,13
090004,2014,9,13
090004,2015,9,15
090004,2016,9,15
090005,2013,7,16
090005,2014,2,13
090005,2015,4,14
090005,2016,4,14
090006,2013,9,13
090006,2014,8,13
090006,2015,1,11
090006,2016,1,11
090008,2013,1,4
090008,2014,1,2
090008,2015,3,1
090008,2016,3,1
090011,2013,9,9
090011,2014,9,7
090011,2015,0,6
090011,2016,0,6
100001,2013,13,17
100001,2014,6,17
100001,2015,3,14
100001,2016,3,14
100002,2013,0,10
100002,2014,11,11
100002,2015,7,11
100002,2016,7,11
100006,2013,17,17
100006,2014,6,17
100006,2015,5,17
100006,2016,5,17
100007,2013,24,16
100007,2014,42,18
100007,2015,35,18
100007,2016,35,18
100008,2013,40,19
100008,2014,30,20
100008,2015,20,17
100008,2016,20,17
100009,2013,32,18
100009,2014,9,17
100009,2015,1,13
100009,2016,1,13
100012,2013,4,16
100012,2014,21,15
100012,2015,18,15
100012,2016,18,15
100014,2013,24,19
100014,2014,20,19
100014,2015,11,17
100014,2016,11,17
100017,2013,14,17
100017,2014,9,15
100017,2015,6,15
100017,2016,6,15
100018,2014,9,15
100018,2015,3,13
100018,2016,3,13
100019,2013,11,14
100019,2014,4,16
100019,2015,7,16
100019,2016,7,16
100022,2013,12,15
100022,2014,0,12
100022,2015,4,9
100022,2016,4,9
100023,2013,3,14
100023,2014,4,10
100023,2015,3,7
100023,2016,3,7
100025,2013,22,18
100025,2014,17,18
100025,2015,6,16
100025,2016,6,16
100026,2013,31,19
100026,2014,9,17
100026,2015,2,12
100026,2016,2,12
100028,2013,35,20
100028,2014,29,20
100028,2015,25,15
100028,2016,25,15
100029,2013,7,14
100029,2014,5,11
100029,2015,2,11
100029,2016,2,11
100030,2013,12,14
100030,2014,15,14
100030,2015,10,15
100030,2016,10,15
100032,2013,9,12
100032,2014,1,15
100032,2015,3,11
100032,2016,3,11
100034,2013,3,15
100034,2014,9,16
100034,2015,2,15
100034,2016,2,15
100035,2013,6,13
100035,2014,12,11
100035,2015,0,11
100035,2016,0,11
100038,2013,24,19
100038,2014,27,20
100038,2015,16,19
100038,2016,16,19
100039,2013,3,12
100039,2014,2,12
100039,2015,14,15
100039,2016,14,15
100040,2013,8,13
100040,2014,7,15
100040,2015,21,14
100040,2016,21,14
100043,2013,15,16
100043,2014,26,14
100043,2015,39,16
100043,2016,39,16
100044,2013,6,16
100044,2014,2,14
100044,2015,3,14
100044,2016,3,14
100045,2013,18,14
100045,2014,14,15
100045,2015,28,14
100045,2016,28,14
100046,2013,9,16
100046,2014,15,16
100046,2015,25,16
100046,2016,25,16
100047,2013,2,10
100047,2014,13,14
100047,2015,6,11
100047,2016,6,11
100048,2014,55,20
100048,2015,57,20
100048,2016,57,20
100049,2013,9,12
100049,2014,6,10
100049,2015,26,14
100049,2016,26,14
100050,2013,0,7
100050,2014,29,15
100050,2015,4,7
100050,2016,4,7
100051,2013,12,15
100051,2014,3,13
100051,2015,1,15
100051,2016,1,15
100052,2013,3,15
100052,2014,16,15
100052,2015,10,13
100052,2016,10,13
100053,2013,18,14
100053,2014,6,14
100053,2015,12,11
100053,2016,12,11
100054,2013,44,20
100054,2014,45,20
100054,2015,28,18
100054,2016,28,18
100055,2013,0,14
100055,2014,29,18
100055,2015,26,16
100055,2016,26,16
100057,2013,6,14
100057,2014,17,14
100057,2015,23,14
100057,2016,23,14
100062,2013,2,13
100062,2014,5,13
100062,2015,2,12
100062,2016,2,12
100063,2013,17,14
100063,2014,7,12
100063,2015,19,11
100063,2016,19,11
100067,2013,11,17
100067,2014,15,15
100067,2015,18,16
100067,2016,18,16
100068,2013,39,19
100068,2014,39,19
100068,2015,32,19
100068,2016,32,19
100069,2013,8,17
100069,2014,30,18
100069,2015,47,20
100069,2016,47,20
100070,2013,9,13
100070,2014,0,8
100070,2015,2,6
100070,2016,2,6
100071,2013,0,11
100071,2014,2,6
100071,2015,0,4
100071,2016,0,4
100072,2013,8,13
100072,2014,28,16
100072,2015,26,16
100072,2016,26,16
100073,2013,2,10
100073,2014,26,15
100073,2015,10,14
100073,2016,10,14
100075,2013,17,18
100075,2014,27,19
100075,2015,33,20
100075,2016,33,20
100076,2013,1,9
100077,2013,0,10
100077,2014,10,9
100077,2015,4,4
100077,2016,4,4
100080,2013,1,13
100080,2014,8,12
100080,2015,3,11
100080,2016,3,11
100081,2013,48,19
100081,2014,46,20
100084,2013,3,12
100084,2014,1,10
100084,2015,8,11
100084,2016,8,11
100086,2013,23,15
100086,2014,26,17
100086,2015,26,16
100086,2016,26,16
100087,2013,23,19
100087,2014,34,19
100087,2015,29,20
100087,2016,29,20
100088,2013,17,17
100088,2014,16,16
100088,2015,7,15
100088,2016,7,15
100090,2013,11,15
100090,2014,8,16
100090,2015,16,15
100090,2016,16,15
100092,2013,0,8
100092,2014,4,9
100092,2015,7,11
100092,2016,7,11
100093,2013,33,20
100093,2014,37,20
100093,2015,33,20
100093,2016,33,20
100099,2013,21,17
100099,2014,16,16
100099,2015,12,15
100099,2016,12,15
100102,2013,0,10
100102,2014,12,9
100102,2015,20,13
100102,2016,20,13
100105,2013,18,14
100105,2014,1,10
100105,2015,2,7
100105,2016,2,7
100106,2013,24,16
100106,2014,49,18
100107,2013,0,7
100107,2014,10,7
100107,2015,22,10
100107,2016,22,10
100109,2013,26,15
100109,2014,22,17
100109,2015,29,16
100109,2016,29,16
100110,2013,3,16
100110,2014,0,14
100110,2015,6,15
100110,2016,6,15
100113,2013,24,19
100113,2014,26,18
100113,2015,6,14
100113,2016,6,14
100117,2013,21,19
100117,2014,34,20
100117,2015,33,20
100117,2016,33,20
100118,2013,16,19
100118,2014,7,18
100118,2015,22,18
100118,2016,22,18
100121,2013,2,13
100121,2014,5,13
100121,2015,6,11
100121,2016,6,11
100122,2013,22,19
100122,2014,7,19
100122,2015,6,17
100122,2016,6,17
100124,2013,5,14
100124,2014,10,11
100124,2015,11,14
100124,2016,11,14
100125,2013,64,20
100125,2014,42,20
100125,2015,25,19
100125,2016,25,19
100126,2013,9,13
100126,2014,23,16
100126,2015,1,12
100126,2016,1,12
100127,2013,14,17
100127,2014,24,18
100127,2015,27,18
100127,2016,27,18
100128,2013,14,15
100128,2014,23,16
100128,2015,9,14
100128,2016,9,14
100130,2013,50,19
100130,2014,13,13
100130,2015,20,15
100130,2016,20,15
100131,2013,6,16
100131,2014,12,15
100131,2015,3,13
100131,2016,3,13
100132,2013,22,18
100132,2014,23,17
100132,2015,24,17
100132,2016,24,17
100135,2013,10,17
100135,2014,12,18
100135,2015,7,18
100135,2016,7,18
100137,2013,0,12
100137,2014,2,10
100137,2015,10,9
100137,2016,10,9
100140,2013,48,20
100140,2014,23,19
100140,2015,36,20
100140,2016,36,20
100142,2013,43,20
100142,2014,48,20
100142,2015,29,20
100142,2016,29,20
100150,2013,1,13
100150,2014,12,9
100150,2015,0,9
100150,2016,0,9
100151,2013,43,20
100151,2014,58,20
100151,2015,61,20
100151,2016,61,20
100154,2013,27,18
100154,2014,40,20
100154,2015,37,19
100154,2016,37,19
100156,2013,26,18
100156,2014,14,18
100156,2015,11,18
100156,2016,11,18
100157,2013,11,17
100157,2014,10,15
100157,2015,6,13
100157,2016,6,13
100161,2013,2,15
