ProviderId,DataYear,MId_3_AchievementPoints,MId_6_AchievementPoints,MId_7_AchievementPoints,MId_1_AchievementPoints,MId_4_AchievementPoints,MId_5_AchievementPoints,MId_2_AchievementPoints,MId_8_AchievementPoints,MId_3_ImprovementPoints,MId_6_ImprovementPoints,MId_7_ImprovementPoints,MId_1_ImprovementPoints,MId_4_ImprovementPoints,MId_5_ImprovementPoints,MId_2_ImprovementPoints,MId_8_ImprovementPoints,MId_3_DimensionScore,MId_6_DimensionScore,MId_7_DimensionScore,MId_1_DimensionScore,MId_4_DimensionScore,MId_5_DimensionScore,MId_2_DimensionScore,MId_8_DimensionScore
010039,2015,2 out of 10,4 out of 10,2 out of 10,4 out of 10,3 out of 10,5 out of 10,4 out of 10,1 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,4 out of 9,0 out of 9,0 out of 9,2 out of 10,4 out of 10,2 out of 10,4 out of 10,3 out of 10,5 out of 10,4 out of 10,1 out of 10
010039,2016,2 out of 10,4 out of 10,2 out of 10,4 out of 10,3 out of 10,5 out of 10,4 out of 10,1 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,4 out of 9,0 out of 9,0 out of 9,2 out of 10,4 out of 10,2 out of 10,4 out of 10,3 out of 10,5 out of 10,4 out of 10,1 out of 10
010040,2013,2 out of 10,4 out of 10,3 out of 10,3 out of 10,3 out of 10,3 out of 10,2 out of 10,0 out of 10,0 out of 9,2 out of 9,0 out of 9,0 out of 9,2 out of 9,2 out of 9,3 out of 9,0 out of 9,2 out of 10,4 out of 10,3 out of 10,3 out of 10,3 out of 10,3 out of 10,3 out of 10,0 out of 10
010040,2014,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,2 out of 10,2 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,1 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,2 out of 10,2 out of 10,1 out of 10
010040,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10
010040,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10
010044,2014,10 out of 10,9 out of 10,9 out of 10,10 out of 10,10 out of 10,3 out of 10,10 out of 10,10 out of 10,9 out of 9,7 out of 9,8 out of 9,9 out of 9,9 out of 9,4 out of 9,9 out of 9,9 out of 9,10 out of 10,9 out of 10,9 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,10 out of 10
010044,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010044,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010045,2013,10 out of 10,9 out of 10,10 out of 10,10 out of 10,10 out of 10,5 out of 10,10 out of 10,9 out of 10,0 out of 9,7 out of 9,0 out of 9,9 out of 9,9 out of 9,7 out of 9,9 out of 9,4 out of 9,10 out of 10,9 out of 10,10 out of 10,10 out of 10,10 out of 10,7 out of 10,10 out of 10,9 out of 10
010045,2014,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,9 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10
010045,2015,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,10 out of 10,0 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,0 out of 9,9 out of 9,9 out of 9,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,10 out of 10
010045,2016,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,10 out of 10,0 out of 9,9 out of 9,9 out of 9,9 out of 9,9 out of 9,0 out of 9,9 out of 9,9 out of 9,10 out of 10,10 out of 10,10 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,10 out of 10
010046,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,0 out of 9,2 out of 9,2 out of 9,1 out of 10,0 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10,2 out of 10,2 out of 10
010046,2014,0 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,1 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
010046,2015,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 9,2 out of 9,2 out of 9,5 out of 9,2 out of 9,5 out of 9,3 out of 9,2 out of 9,2 out of 10,2 out of 10,2 out of 10,5 out of 10,2 out of 10,5 out of 10,3 out of 10,2 out of 10
010046,2016,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 9,2 out of 9,2 out of 9,5 out of 9,2 out of 9,5 out of 9,3 out of 9,2 out of 9,2 out of 10,2 out of 10,2 out of 10,5 out of 10,2 out of 10,5 out of 10,3 out of 10,2 out of 10
010047,2014,10 out of 10,7 out of 10,6 out of 10,10 out of 10,10 out of 10,4 out of 10,10 out of 10,9 out of 10,9 out of 9,0 out of 9,0 out of 9,9 out of 9,9 out of 9,7 out of 9,9 out of 9,0 out of 9,10 out of 10,7 out of 10,6 out of 10,10 out of 10,10 out of 10,7 out of 10,10 out of 10,9 out of 10
010047,2015,10 out of 10,3 out of 10,1 out of 10,8 out of 10,9 out of 10,3 out of 10,10 out of 10,10 out of 10,9 out of 9,4 out of 9,0 out of 9,6 out of 9,8 out of 9,7 out of 9,9 out of 9,9 out of 9,10 out of 10,4 out of 10,1 out of 10,8 out of 10,9 out of 10,7 out of 10,10 out of 10,10 out of 10
010047,2016,10 out of 10,3 out of 10,1 out of 10,8 out of 10,9 out of 10,3 out of 10,10 out of 10,10 out of 10,9 out of 9,4 out of 9,0 out of 9,6 out of 9,8 out of 9,7 out of 9,9 out of 9,9 out of 9,10 out of 10,4 out of 10,1 out of 10,8 out of 10,9 out of 10,7 out of 10,10 out of 10,10 out of 10
010049,2013,8 out of 10,5 out of 10,4 out of 10,4 out of 10,6 out of 10,4 out of 10,5 out of 10,1 out of 10,3 out of 9,3 out of 9,2 out of 9,3 out of 9,3 out of 9,5 out of 9,2 out of 9,0 out of 9,8 out of 10,5 out of 10,4 out of 10,4 out of 10,6 out of 10,5 out of 10,5 out of 10,1 out of 10
010049,2014,6 out of 10,1 out of 10,3 out of 10,3 out of 10,3 out of 10,5 out of 10,1 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,6 out of 10,1 out of 10,3 out of 10,3 out of 10,3 out of 10,5 out of 10,1 out of 10,2 out of 10
010049,2015,4 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,4 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10
010049,2016,4 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,4 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10
010050,2013,9 out of 10,4 out of 10,8 out of 10,7 out of 10,7 out of 10,0 out of 10,6 out of 10,7 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,9 out of 10,4 out of 10,8 out of 10,7 out of 10,7 out of 10,0 out of 10,6 out of 10,7 out of 10
010051,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010051,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010052,2014,6 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,3 out of 10,0 out of 10,3 out of 10,0 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,6 out of 9,0 out of 9,3 out of 9,6 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,6 out of 10,0 out of 10,3 out of 10
010052,2015,7 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10
010052,2016,7 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,2 out of 10,2 out of 10,2 out of 10
010054,2013,5 out of 10,3 out of 10,3 out of 10,5 out of 10,2 out of 10,0 out of 10,3 out of 10,2 out of 10,0 out of 9,3 out of 9,3 out of 9,3 out of 9,1 out of 9,2 out of 9,4 out of 9,3 out of 9,5 out of 10,3 out of 10,3 out of 10,5 out of 10,2 out of 10,2 out of 10,4 out of 10,3 out of 10
010054,2014,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10
010055,2013,6 out of 10,8 out of 10,9 out of 10,5 out of 10,6 out of 10,6 out of 10,10 out of 10,2 out of 10,4 out of 9,0 out of 9,8 out of 9,0 out of 9,2 out of 9,3 out of 9,9 out of 9,0 out of 9,6 out of 10,8 out of 10,9 out of 10,5 out of 10,6 out of 10,6 out of 10,10 out of 10,2 out of 10
010055,2014,4 out of 10,6 out of 10,4 out of 10,3 out of 10,3 out of 10,5 out of 10,6 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,4 out of 10,6 out of 10,4 out of 10,3 out of 10,3 out of 10,5 out of 10,6 out of 10,1 out of 10
010055,2015,5 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,5 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10
010055,2016,5 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,5 out of 10,6 out of 10,3 out of 10,4 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10
010056,2013,6 out of 10,6 out of 10,3 out of 10,2 out of 10,4 out of 10,2 out of 10,2 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,0 out of 9,0 out of 9,6 out of 10,6 out of 10,3 out of 10,2 out of 10,4 out of 10,3 out of 10,2 out of 10,1 out of 10
010056,2014,5 out of 10,6 out of 10,3 out of 10,1 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,6 out of 9,2 out of 9,0 out of 9,5 out of 10,6 out of 10,3 out of 10,1 out of 10,4 out of 10,6 out of 10,4 out of 10,2 out of 10
010056,2015,5 out of 10,6 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,3 out of 10,2 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,1 out of 9,5 out of 9,2 out of 9,1 out of 9,5 out of 10,6 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,3 out of 10,2 out of 10
010056,2016,5 out of 10,6 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,3 out of 10,2 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,1 out of 9,5 out of 9,2 out of 9,1 out of 9,5 out of 10,6 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,3 out of 10,2 out of 10
010058,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010058,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
010059,2014,10 out of 10,0 out of 10,2 out of 10,5 out of 10,6 out of 10,2 out of 10,2 out of 10,2 out of 10,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,4 out of 9,0 out of 9,0 out of 9,10 out of 10,0 out of 10,2 out of 10,5 out of 10,6 out of 10,4 out of 10,2 out of 10,2 out of 10
010059,2015,10 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10,10 out of 10,4 out of 10,2 out of 10,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,1 out of 9,10 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,10 out of 10,4 out of 10,2 out of 10
010059,2016,10 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 10,10 out of 10,4 out of 10,2 out of 10,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,9 out of 9,0 out of 9,1 out of 9,10 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,10 out of 10,4 out of 10,2 out of 10
010061,2013,10 out of 10,0 out of 10,2 out of 10,4 out of 10,1 out of 10,0 out of 10,4 out of 10,7 out of 10,9 out of 9,1 out of 9,3 out of 9,1 out of 9,1 out of 9,2 out of 9,6 out of 9,7 out of 9,10 out of 10,1 out of 10,3 out of 10,4 out of 10,1 out of 10,2 out of 10,6 out of 10,7 out of 10
010061,2014,8 out of 10,3 out of 10,1 out of 10,5 out of 10,4 out of 10,4 out of 10,7 out of 10,4 out of 10,5 out of 9,5 out of 9,1 out of 9,4 out of 9,4 out of 9,6 out of 9,7 out of 9,1 out of 9,8 out of 10,5 out of 10,1 out of 10,5 out of 10,4 out of 10,6 out of 10,7 out of 10,4 out of 10
010061,2015,5 out of 10,2 out of 10,0 out of 10,6 out of 10,3 out of 10,1 out of 10,2 out of 10,6 out of 10,0 out of 9,1 out of 9,0 out of 9,4 out of 9,2 out of 9,3 out of 9,3 out of 9,5 out of 9,5 out of 10,2 out of 10,0 out of 10,6 out of 10,3 out of 10,3 out of 10,3 out of 10,6 out of 10
010061,2016,5 out of 10,2 out of 10,0 out of 10,6 out of 10,3 out of 10,1 out of 10,2 out of 10,6 out of 10,0 out of 9,1 out of 9,0 out of 9,4 out of 9,2 out of 9,3 out of 9,3 out of 9,5 out of 9,5 out of 10,2 out of 10,0 out of 10,6 out of 10,3 out of 10,3 out of 10,3 out of 10,6 out of 10
010062,2013,4 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,4 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10
010062,2014,6 out of 10,0 out of 10,5 out of 10,1 out of 10,2 out of 10,2 out of 10,2 out of 10,3 out of 10,5 out of 9,3 out of 9,7 out of 9,2 out of 9,4 out of 9,5 out of 9,4 out of 9,5 out of 9,6 out of 10,3 out of 10,7 out of 10,2 out of 10,4 out of 10,5 out of 10,4 out of 10,5 out of 10
010062,2015,10 out of 10,2 out of 10,1 out of 10,6 out of 10,2 out of 10,9 out of 10,6 out of 10,4 out of 10,9 out of 9,5 out of 9,1 out of 9,6 out of 9,4 out of 9,9 out of 9,7 out of 9,4 out of 9,10 out of 10,5 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,4 out of 10
010062,2016,10 out of 10,2 out of 10,1 out of 10,6 out of 10,2 out of 10,9 out of 10,6 out of 10,4 out of 10,9 out of 9,5 out of 9,1 out of 9,6 out of 9,4 out of 9,9 out of 9,7 out of 9,4 out of 9,10 out of 10,5 out of 10,1 out of 10,6 out of 10,4 out of 10,9 out of 10,7 out of 10,4 out of 10
010065,2013,6 out of 10,8 out of 10,7 out of 10,7 out of 10,9 out of 10,6 out of 10,9 out of 10,6 out of 10,3 out of 9,6 out of 9,1 out of 9,4 out of 9,9 out of 9,3 out of 9,9 out of 9,0 out of 9,6 out of 10,8 out of 10,7 out of 10,7 out of 10,9 out of 10,6 out of 10,9 out of 10,6 out of 10
010065,2014,8 out of 10,7 out of 10,10 out of 10,6 out of 10,8 out of 10,4 out of 10,9 out of 10,7 out of 10,1 out of 9,0 out of 9,9 out of 9,0 out of 9,2 out of 9,0 out of 9,9 out of 9,5 out of 9,8 out of 10,7 out of 10,10 out of 10,6 out of 10,8 out of 10,4 out of 10,9 out of 10,7 out of 10
010065,2015,7 out of 10,7 out of 10,10 out of 10,8 out of 10,8 out of 10,4 out of 10,9 out of 10,6 out of 10,0 out of 9,0 out of 9,9 out of 9,2 out of 9,0 out of 9,3 out of 9,7 out of 9,2 out of 9,7 out of 10,7 out of 10,10 out of 10,8 out of 10,8 out of 10,4 out of 10,9 out of 10,6 out of 10
010065,2016,7 out of 10,7 out of 10,10 out of 10,8 out of 10,8 out of 10,4 out of 10,9 out of 10,6 out of 10,0 out of 9,0 out of 9,9 out of 9,2 out of 9,0 out of 9,3 out of 9,7 out of 9,2 out of 9,7 out of 10,7 out of 10,10 out of 10,8 out of 10,8 out of 10,4 out of 10,9 out of 10,6 out of 10
010069,2013,3 out of 10,0 out of 10,2 out of 10,7 out of 10,1 out of 10,0 out of 10,1 out of 10,2 out of 10,0 out of 9,1 out of 9,1 out of 9,6 out of 9,0 out of 9,4 out of 9,3 out of 9,3 out of 9,3 out of 10,1 out of 10,2 out of 10,7 out of 10,1 out of 10,4 out of 10,3 out of 10,3 out of 10
010069,2014,7 out of 10,0 out of 10,3 out of 10,6 out of 10,5 out of 10,3 out of 10,4 out of 10,1 out of 10,6 out of 9,3 out of 9,5 out of 9,0 out of 9,6 out of 9,6 out of 9,4 out of 9,2 out of 9,7 out of 10,3 out of 10,5 out of 10,6 out of 10,6 out of 10,6 out of 10,4 out of 10,2 out of 10
010073,2014,10 out of 10,5 out of 10,9 out of 10,6 out of 10,5 out of 10,4 out of 10,0 out of 10,9 out of 10,0 out of 9,2 out of 9,8 out of 9,0 out of 9,0 out of 9,4 out of 9,0 out of 9,4 out of 9,10 out of 10,5 out of 10,9 out of 10,6 out of 10,5 out of 10,4 out of 10,0 out of 10,9 out of 10
010073,2015,10 out of 10,7 out of 10,6 out of 10,8 out of 10,6 out of 10,0 out of 10,10 out of 10,5 out of 10,0 out of 9,0 out of 9,0 out of 9,5 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,10 out of 10,7 out of 10,6 out of 10,8 out of 10,6 out of 10,0 out of 10,10 out of 10,5 out of 10
010073,2016,10 out of 10,7 out of 10,6 out of 10,8 out of 10,6 out of 10,0 out of 10,10 out of 10,5 out of 10,0 out of 9,0 out of 9,0 out of 9,5 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,10 out of 10,7 out of 10,6 out of 10,8 out of 10,6 out of 10,0 out of 10,10 out of 10,5 out of 10
010078,2013,2 out of 10,0 out of 10,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,0 out of 10,1 out of 10
010078,2014,4 out of 10,0 out of 10,1 out of 10,2 out of 10,1 out of 10,2 out of 10,0 out of 10,0 out of 10,2 out of 9,1 out of 9,1 out of 9,0 out of 9,1 out of 9,3 out of 9,1 out of 9,1 out of 9,4 out of 10,1 out of 10,1 out of 10,2 out of 10,1 out of 10,3 out of 10,1 out of 10,1 out of 10
010078,2015,1 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,1 out of 9,2 out of 9,0 out of 9,1 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,1 out of 10,2 out of 10,0 out of 10
010078,2016,1 out of 10,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,2 out of 9,1 out of 9,2 out of 9,0 out of 9,1 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,1 out of 10,2 out of 10,0 out of 10
010079,2013,6 out of 10,0 out of 10,4 out of 10,3 out of 10,3 out of 10,8 out of 10,6 out of 10,2 out of 10,4 out of 9,0 out of 9,3 out of 9,0 out of 9,0 out of 9,8 out of 9,6 out of 9,1 out of 9,6 out of 10,0 out of 10,4 out of 10,3 out of 10,3 out of 10,8 out of 10,6 out of 10,2 out of 10
010079,2014,2 out of 10,3 out of 10,2 out of 10,6 out of 10,5 out of 10,6 out of 10,5 out of 10,2 out of 10,0 out of 9,4 out of 9,0 out of 9,6 out of 9,4 out of 9,0 out of 9,5 out of 9,0 out of 9,2 out of 10,4 out of 10,2 out of 10,6 out of 10,5 out of 10,6 out of 10,5 out of 10,2 out of 10
010079,2015,4 out of 10,4 out of 10,4 out of 10,4 out of 10,6 out of 10,9 out of 10,9 out of 10,1 out of 10,0 out of 9,3 out of 9,0 out of 9,1 out of 9,5 out of 9,8 out of 9,9 out of 9,0 out of 9,4 out of 10,4 out of 10,4 out of 10,4 out of 10,6 out of 10,9 out of 10,9 out of 10,1 out of 10
010079,2016,4 out of 10,4 out of 10,4 out of 10,4 out of 10,6 out of 10,9 out of 10,9 out of 10,1 out of 10,0 out of 9,3 out of 9,0 out of 9,1 out of 9,5 out of 9,8 out of 9,9 out of 9,0 out of 9,4 out of 10,4 out of 10,4 out of 10,4 out of 10,6 out of 10,9 out of 10,9 out of 10,1 out of 10
