ProviderId,DataYear,CTId_3_PNId_4_AvgSpendHosp,CTId_6_PNId_2_AvgSpendHosp,CTId_5_PNId_1_AvgSpendHosp,CTId_4_PNId_2_AvgSpendHosp,CTId_3_PNId_1_AvgSpendHosp,CTId_3_PNId_2_AvgSpendHosp,CTId_1_PNId_2_AvgSpendHosp,CTId_7_PNId_4_AvgSpendHosp,CTId_5_PNId_4_AvgSpendHosp,CTId_7_PNId_1_AvgSpendHosp,CTId_2_PNId_1_AvgSpendHosp,CTId_8_PNId_3_AvgSpendHosp,CTId_4_PNId_4_AvgSpendHosp,CTId_2_PNId_4_AvgSpendHosp,CTId_5_PNId_2_AvgSpendHosp,CTId_4_PNId_1_AvgSpendHosp,CTId_6_PNId_4_AvgSpendHosp,CTId_1_PNId_4_AvgSpendHosp,CTId_7_PNId_2_AvgSpendHosp,CTId_6_PNId_1_AvgSpendHosp,CTId_2_PNId_2_AvgSpendHosp,CTId_1_PNId_1_AvgSpendHosp,CTId_3_PNId_4_AvgSpendState,CTId_6_PNId_2_AvgSpendState,CTId_5_PNId_1_AvgSpendState,CTId_4_PNId_2_AvgSpendState,CTId_3_PNId_1_AvgSpendState,CTId_3_PNId_2_AvgSpendState,CTId_1_PNId_2_AvgSpendState,CTId_7_PNId_4_AvgSpendState,CTId_5_PNId_4_AvgSpendState,CTId_7_PNId_1_AvgSpendState,CTId_2_PNId_1_AvgSpendState,CTId_8_PNId_3_AvgSpendState,CTId_4_PNId_4_AvgSpendState,CTId_2_PNId_4_AvgSpendState,CTId_5_PNId_2_AvgSpendState,CTId_4_PNId_1_AvgSpendState,CTId_6_PNId_4_AvgSpendState,CTId_1_PNId_4_AvgSpendState,CTId_7_PNId_2_AvgSpendState,CTId_6_PNId_1_AvgSpendState,CTId_2_PNId_2_AvgSpendState,CTId_1_PNId_1_AvgSpendState
190201,2015,$0,$69,"$2,136",$0,"$1,132",$8,$446,$0,"$7,441","$1,046",$95,"$14,537",$0,$25,$0,$49,$0,$899,$0,$456,$4,$730,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190201,2016,$0,$69,"$2,136",$0,"$1,132",$8,$446,$0,"$7,441","$1,046",$95,"$14,537",$0,$25,$0,$49,$0,$899,$0,$456,$4,$730,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190202,2014,$0,$56,"$5,543",$0,"$1,022",$10,$518,$0,"$8,936","$1,785",$109,"$21,770",$0,$18,$0,$242,$0,"$1,359",$0,$939,$4,"$1,229",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190202,2015,$0,$78,"$5,144",$0,"$1,170",$9,$517,$0,"$8,736","$1,520",$171,"$21,630",$0,$37,$0,$236,$0,"$1,472",$0,"$1,367",$9,"$1,162",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190202,2016,$0,$78,"$5,144",$0,"$1,170",$9,$517,$0,"$8,736","$1,520",$171,"$21,630",$0,$37,$0,$236,$0,"$1,472",$0,"$1,367",$9,"$1,162",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190204,2014,$0,$63,"$3,541",$0,"$1,006",$30,$594,$0,"$8,216","$2,265",$161,"$19,580",$0,$22,$16,$169,$0,"$1,332",$4,$987,$7,"$1,169",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190204,2015,$0,$112,"$3,883",$0,$957,$21,$600,$0,"$8,627","$2,460",$109,"$20,602",$0,$26,$4,$181,$0,"$1,305",$5,"$1,171",$11,"$1,129",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190204,2016,$0,$112,"$3,883",$0,$957,$21,$600,$0,"$8,627","$2,460",$109,"$20,602",$0,$26,$4,$181,$0,"$1,305",$5,"$1,171",$11,"$1,129",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190205,2014,$0,$135,"$4,771",$0,$942,$30,$450,$0,"$10,573","$1,322",$126,"$21,996",$0,$20,$4,$25,$0,"$1,623",$2,$861,$8,"$1,104",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190205,2015,$0,$111,"$5,554",$1,$935,$16,$525,$0,"$11,118","$1,689",$86,"$23,728",$0,$19,$6,$82,$0,"$1,692",$3,$773,$7,"$1,110",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190205,2016,$0,$111,"$5,554",$1,$935,$16,$525,$0,"$11,118","$1,689",$86,"$23,728",$0,$19,$6,$82,$0,"$1,692",$3,$773,$7,"$1,110",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190208,2014,$0,$204,"$1,877",$0,$836,$12,$38,$0,"$4,652","$2,097",$128,"$11,202",$0,$24,$0,$107,$0,$241,$0,$616,$10,$360,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190208,2015,$0,$207,"$1,226",$0,$750,$98,$40,$0,"$4,460","$1,379",$131,"$9,412",$0,$10,$0,$43,$0,$198,$0,$560,$2,$309,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190208,2016,$0,$207,"$1,226",$0,$750,$98,$40,$0,"$4,460","$1,379",$131,"$9,412",$0,$10,$0,$43,$0,$198,$0,$560,$2,$309,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190218,2014,$0,$18,"$2,592",$0,$615,$27,$488,$0,"$4,770","$4,368",$61,"$14,839",$0,$9,$0,$139,$0,$347,$17,$464,$7,$918,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190218,2015,$0,$15,"$2,539",$2,$419,$12,$440,$0,"$4,726","$5,165",$51,"$14,916",$0,$41,$0,$144,$0,$308,$15,$300,$16,$723,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190218,2016,$0,$15,"$2,539",$2,$419,$12,$440,$0,"$4,726","$5,165",$51,"$14,916",$0,$41,$0,$144,$0,$308,$15,$300,$16,$723,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190236,2014,$0,$37,"$6,221",$0,$716,$11,$481,$0,"$7,673","$2,737",$124,"$20,993",$0,$27,$1,$104,$0,"$1,152",$3,$599,$11,"$1,097",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190236,2015,$0,$40,"$6,733",$0,$919,$19,$508,$0,"$7,908","$2,850",$114,"$22,293",$0,$35,$4,$127,$0,"$1,217",$3,$677,$13,"$1,128",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190236,2016,$0,$40,"$6,733",$0,$919,$19,$508,$0,"$7,908","$2,850",$114,"$22,293",$0,$35,$4,$127,$0,"$1,217",$3,$677,$13,"$1,128",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190241,2014,$0,$14,$759,$0,"$1,171",$0,$288,$0,"$17,127",$0,$383,"$23,228",$0,$130,$0,$0,$0,"$2,519",$0,$408,$0,$429,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190241,2015,$0,$45,$537,$0,$605,$0,$126,$0,"$17,543",$906,$539,"$23,816",$0,$89,$0,$0,$0,"$2,189",$0,$842,$3,$394,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190241,2016,$0,$45,$537,$0,$605,$0,$126,$0,"$17,543",$906,$539,"$23,816",$0,$89,$0,$0,$0,"$2,189",$0,$842,$3,$394,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190242,2014,$0,$65,"$3,063",$2,"$1,096",$6,$544,$0,"$7,531","$3,319",$107,"$19,105",$0,$22,$2,$371,$0,"$1,276",$0,$590,$6,"$1,105",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190242,2015,$0,$93,"$3,684",$0,"$1,239",$17,$553,$0,"$8,142","$4,198",$97,"$21,009",$0,$29,$0,$219,$0,"$1,219",$3,$500,$2,"$1,013",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190242,2016,$0,$93,"$3,684",$0,"$1,239",$17,$553,$0,"$8,142","$4,198",$97,"$21,009",$0,$29,$0,$219,$0,"$1,219",$3,$500,$2,"$1,013",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190245,2014,$0,$0,$744,$0,$532,$0,$151,$0,"$11,383",$836,$40,"$16,217",$0,$55,$0,$0,$0,"$1,792",$0,$453,$0,$231,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190245,2015,$0,$26,"$1,117",$0,$797,$42,$307,$0,"$12,549","$1,368",$76,"$19,412",$0,$23,$0,$0,$0,"$2,140",$0,$509,$0,$457,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190245,2016,$0,$26,"$1,117",$0,$797,$42,$307,$0,"$12,549","$1,368",$76,"$19,412",$0,$23,$0,$0,$0,"$2,140",$0,$509,$0,$457,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190246,2014,$0,$6,"$1,255",$0,"$1,451",$19,$542,$0,"$13,503","$1,033",$194,"$20,661",$0,$107,$0,$0,$0,"$1,677",$0,$473,$5,$398,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190246,2015,$0,$10,"$1,674",$0,"$1,958",$0,$235,$0,"$12,596","$1,952",$119,"$21,649",$0,$81,$0,$0,$0,"$1,968",$0,$615,$4,$437,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190246,2016,$0,$10,"$1,674",$0,"$1,958",$0,$235,$0,"$12,596","$1,952",$119,"$21,649",$0,$81,$0,$0,$0,"$1,968",$0,$615,$4,$437,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190250,2014,$0,$88,"$2,379",$1,$919,$26,$363,$0,"$11,727","$1,192",$81,"$19,958",$0,$30,$2,$88,$0,"$1,838",$0,$457,$8,$761,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190250,2015,$0,$81,"$2,628",$0,$858,$18,$422,$0,"$10,681","$1,327",$88,"$19,234",$0,$17,$6,$100,$0,"$1,556",$2,$674,$8,$768,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190250,2016,$0,$81,"$2,628",$0,$858,$18,$422,$0,"$10,681","$1,327",$88,"$19,234",$0,$17,$6,$100,$0,"$1,556",$2,$674,$8,$768,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190257,2014,$0,$48,"$4,206",$0,$983,$0,$457,$0,"$7,550","$1,744",$188,"$17,899",$0,$11,$0,$0,$0,"$1,125",$0,$454,$3,"$1,129",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190257,2015,$0,$58,"$4,579",$0,$930,$0,$422,$0,"$8,897","$1,201",$18,"$18,842",$0,$10,$0,$70,$0,"$1,187",$0,$489,$0,$982,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190259,2014,$0,$4,"$2,031",$0,"$1,416",$85,$419,$0,"$14,563",$601,$569,"$23,414",$0,$44,$0,$0,$0,"$2,960",$0,$164,$21,$538,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190259,2015,$0,$9,"$1,889",$0,"$1,439",$78,$409,$0,"$15,852","$1,032",$607,"$25,164",$0,$57,$0,$0,$0,"$3,021",$0,$267,$16,$489,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190259,2016,$0,$9,"$1,889",$0,"$1,439",$78,$409,$0,"$15,852","$1,032",$607,"$25,164",$0,$57,$0,$0,$0,"$3,021",$0,$267,$16,$489,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190263,2014,$0,$234,"$3,328",$0,$862,$20,$426,$0,"$14,279",$654,$74,"$23,506",$0,$9,$28,$61,$0,"$2,113",$0,$532,$2,$884,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190263,2015,$0,$234,"$2,507",$0,$952,$10,$487,$0,"$13,520",$331,$63,"$21,797",$0,$11,$49,$106,$0,"$2,050",$0,$689,$2,$787,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190263,2016,$0,$234,"$2,507",$0,$952,$10,$487,$0,"$13,520",$331,$63,"$21,797",$0,$11,$49,$106,$0,"$2,050",$0,$689,$2,$787,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190266,2014,$0,$10,"$3,281",$0,"$1,171",$0,$102,$0,"$17,352",$562,"$1,327","$30,253",$0,$102,$0,$0,$0,"$5,378",$0,$304,$25,$638,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190266,2015,$0,$9,"$3,311",$0,"$1,168",$25,$140,$0,"$18,412",$341,"$1,355","$30,172",$0,$98,$0,$0,$0,"$4,541",$0,$159,$107,$506,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190266,2016,$0,$9,"$3,311",$0,"$1,168",$25,$140,$0,"$18,412",$341,"$1,355","$30,172",$0,$98,$0,$0,$0,"$4,541",$0,$159,$107,$506,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190267,2014,$0,$60,$909,$0,"$1,372",$0,$270,$0,"$11,745",$287,$76,"$17,337",$0,$40,$0,$0,$0,"$1,976",$0,$219,$11,$373,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190270,2014,$0,$17,"$1,043",$0,"$1,549",$35,$217,$0,"$13,185",$208,$67,"$19,566",$0,$126,$0,$0,$0,"$2,474",$0,$228,$12,$404,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190270,2015,$0,$40,$982,$0,"$1,410",$0,$201,$0,"$15,189",$500,$48,"$21,513",$0,$115,$0,$0,$0,"$2,350",$0,$223,$5,$449,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190270,2016,$0,$40,$982,$0,"$1,410",$0,$201,$0,"$15,189",$500,$48,"$21,513",$0,$115,$0,$0,$0,"$2,350",$0,$223,$5,$449,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190274,2014,$0,$264,"$4,748",$0,$648,$12,$509,$0,"$9,263","$2,139",$103,"$21,688",$0,$14,$20,$200,$0,"$1,350",$1,"$1,296",$13,"$1,107",$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190274,2015,$0,$229,"$3,759",$0,$676,$15,$461,$0,"$10,088","$2,321",$127,"$21,560",$0,$35,$24,$96,$0,"$1,404",$4,"$1,274",$8,"$1,039",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190274,2016,$0,$229,"$3,759",$0,$676,$15,$461,$0,"$10,088","$2,321",$127,"$21,560",$0,$35,$24,$96,$0,"$1,404",$4,"$1,274",$8,"$1,039",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190278,2014,$0,$24,"$1,205",$0,"$1,739",$0,$142,$0,"$15,114","$1,464",$503,"$23,769",$0,$54,$0,$0,$0,"$2,937",$0,$158,$3,$425,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190278,2015,$0,$14,"$1,189",$0,"$1,626",$11,$191,$0,"$15,124","$1,414",$450,"$23,311",$0,$85,$0,$0,$0,"$2,567",$0,$241,$1,$395,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190278,2016,$0,$14,"$1,189",$0,"$1,626",$11,$191,$0,"$15,124","$1,414",$450,"$23,311",$0,$85,$0,$0,$0,"$2,567",$0,$241,$1,$395,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190297,2014,$0,$88,"$4,281",$0,$446,$0,$315,$0,"$6,911","$3,885",$47,"$17,253",$0,$11,$0,$0,$0,$472,$0,$138,$2,$657,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190297,2015,$0,$130,"$5,775",$0,$780,$0,$356,$0,"$16,184","$2,646",$113,"$27,693",$0,$20,$0,$63,$0,$621,$0,$247,$11,$747,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190297,2016,$0,$130,"$5,775",$0,$780,$0,$356,$0,"$16,184","$2,646",$113,"$27,693",$0,$20,$0,$63,$0,$621,$0,$247,$11,$747,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190298,2014,$0,$17,"$3,825",$0,"$1,139",$31,$305,$0,"$13,152",$484,$162,"$22,561",$0,$43,$0,$0,$0,"$2,523",$0,$178,$8,$694,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190298,2015,$0,$14,"$3,754",$0,"$1,288",$0,$319,$0,"$13,011",$536,$209,"$22,236",$0,$32,$0,$16,$0,"$2,208",$1,$228,$5,$613,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190298,2016,$0,$14,"$3,754",$0,"$1,288",$0,$319,$0,"$13,011",$536,$209,"$22,236",$0,$32,$0,$16,$0,"$2,208",$1,$228,$5,$613,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190303,2014,$0,$46,"$5,164",$0,"$1,337",$0,$251,$0,"$18,755",$547,$741,"$30,978",$0,$40,$0,$0,$0,"$2,904",$0,$348,$34,$812,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190303,2015,$0,$43,"$5,191",$0,"$1,905",$0,$158,$0,"$15,888","$1,920",$663,"$30,212",$0,$73,$0,$0,$0,"$2,728",$0,$590,$65,$988,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190303,2016,$0,$43,"$5,191",$0,"$1,905",$0,$158,$0,"$15,888","$1,920",$663,"$30,212",$0,$73,$0,$0,$0,"$2,728",$0,$590,$65,$988,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190308,2014,$0,$26,"$2,061",$0,$867,$27,$231,$0,"$8,266",$274,$153,"$14,576",$0,$30,$0,$36,$0,"$1,364",$0,$462,$2,$775,$0,$107,"$4,190",$1,$945,$21,$470,$0,"$8,798","$2,127",$140,"$20,134",$0,$29,$5,$153,$0,"$1,382",$3,$718,$9,"$1,035"
190308,2015,$0,$37,"$2,963",$0,$934,$12,$344,$0,"$12,185",$574,$161,"$20,368",$0,$92,$0,$71,$0,"$1,375",$0,$658,$13,$951,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190308,2016,$0,$37,"$2,963",$0,$934,$12,$344,$0,"$12,185",$574,$161,"$20,368",$0,$92,$0,$71,$0,"$1,375",$0,$658,$13,$951,$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190312,2015,$0,$35,"$8,374",$0,$546,$31,$442,$0,"$5,790","$2,105",$66,"$20,064",$0,$12,$0,$172,$0,$536,$0,$582,$7,"$1,366",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
190312,2016,$0,$35,"$8,374",$0,$546,$31,$442,$0,"$5,790","$2,105",$66,"$20,064",$0,$12,$0,$172,$0,$536,$0,$582,$7,"$1,366",$0,$113,"$4,180",$1,$938,$20,$506,$0,"$8,925","$2,253",$128,"$20,458",$0,$30,$6,$148,$0,"$1,374",$3,$813,$9,"$1,013"
200001,2014,$0,$107,"$1,050",$0,$759,$12,$475,$0,"$7,773","$3,969",$98,"$16,765",$0,$21,$0,$78,$0,"$1,042",$2,$776,$10,$593,$0,$237,"$2,106",$0,$833,$11,$459,$0,"$8,753","$2,902",$105,"$18,403",$0,$21,$9,$101,$0,"$1,277",$2,$801,$8,$777
200001,2015,$0,$113,"$1,125",$0,$761,$5,$466,$0,"$7,927","$3,642",$81,"$16,739",$0,$21,$0,$46,$0,"$1,069",$4,$854,$7,$619,$0,$229,"$2,181",$0,$827,$10,$514,$0,"$8,928","$3,018",$97,"$18,870",$0,$20,$13,$95,$0,"$1,287",$2,$832,$7,$811
200001,2016,$0,$113,"$1,125",$0,$761,$5,$466,$0,"$7,927","$3,642",$81,"$16,739",$0,$21,$0,$46,$0,"$1,069",$4,$854,$7,$619,$0,$229,"$2,181",$0,$827,$10,$514,$0,"$8,928","$3,018",$97,"$18,870",$0,$20,$13,$95,$0,"$1,287",$2,$832,$7,$811
200008,2014,$0,$47,"$2,306",$3,"$1,251",$10,$383,$0,"$9,483","$3,100",$55,"$19,700",$0,$18,$0,$94,$0,"$1,564",$3,$510,$5,$870,$0,$237,"$2,106",$0,$833,$11,$459,$0,"$8,753","$2,902",$105,"$18,403",$0,$21,$9,$101,$0,"$1,277",$2,$801,$8,$777
200008,2015,$0,$56,"$2,212",$0,"$1,222",$8,$368,$0,"$9,666","$2,643",$61,"$19,403",$0,$18,$4,$73,$0,"$1,571",$0,$608,$8,$883,$0,$229,"$2,181",$0,$827,$10,$514,$0,"$8,928","$3,018",$97,"$18,870",$0,$20,$13,$95,$0,"$1,287",$2,$832,$7,$811
200008,2016,$0,$56,"$2,212",$0,"$1,222",$8,$368,$0,"$9,666","$2,643",$61,"$19,403",$0,$18,$4,$73,$0,"$1,571",$0,$608,$8,$883,$0,$229,"$2,181",$0,$827,$10,$514,$0,"$8,928","$3,018",$97,"$18,870",$0,$20,$13,$95,$0,"$1,287",$2,$832,$7,$811
